id,created_at,updated_at,name,type,calories_per_100g,protein_per_100g,fat_per_100g,carbs_per_100g,fiber_per_100g,sugar_per_100g,sodium_mg_per_100g,category_id,default_serving_id,image_url,description,health_score
b608557d-217f-5389-9ef2-ea75bac685e6,,,Fish Fillets (Fish Fillets),INGREDIENT,187.5,10.0,4.5,8.75,1.0,1.25,350.0,34d3024c-4bb7-46a0-8480-f45f99dd3d32,,,"Phi lê cá trong các nhà hàng lẩu là những phần cá có thịt trắng thái mỏng, thường là cá tuyết, cá bơn hoặc cá bơn, được chế biến đặc biệt để nấu nhanh trong nước dùng nóng. Những miếng thịt tinh xảo này được chia thành từng phần để nấu ăn tối ưu trong bữa ăn lẩu chung, nơi chúng nấu nhanh chóng trong khi vẫn giữ được kết cấu mềm và hương vị tự nhiên. Phi lê cung cấp một lựa chọn protein nạc giúp hấp thụ hương vị của nước dùng nấu ăn trong khi vẫn duy trì được lợi ích dinh dưỡng của chúng.",88
db447c5b-2756-5bad-972b-9f5569b34579,,,Caffè Turco (Caffè Turco),DISH,27.02,0.12,0.04,6.45,0.0,6.45,2.02,99999999-9999-9999-9999-999999999999,,,"Caffè Turco là một phương pháp pha chế cà phê không lọc truyền thống, trong đó cà phê xay mịn được đun sôi trong một chiếc nồi đồng đặc biệt gọi là cezve. Cách pha chế này tạo ra một loại bia đậm đặc, đậm đà đặc trưng với một lớp bọt đậm đặc bên trên, thường được phục vụ trong các cốc nhỏ với bã lắng xuống phía dưới. Quy trình pha cà phê, một di sản của ảnh hưởng của Ottoman trong ẩm thực Serbia, tạo ra một loại cà phê thơm, đậm đà mà bạn có thể nhấm nháp từ từ trong khi bã cà phê lắng xuống.",75
8a9c7e0f-e7ff-5146-8474-a5da822542d5,,,Nürnberger Rostbratwurst (Nürnberger Rostbratwurst),DISH,349.4,14.46,32.53,4.82,0.0,4.82,843.37,de172d43-2578-4f27-a571-6d871460d273,,,"Nürnberger Rostbratwurst là một loại xúc xích Đức có nguồn gốc được bảo hộ từ Nuremberg, nổi bật bởi kích thước nhỏ và gia vị đặc biệt. Những chiếc xúc xích heo cỡ ngón tay này được nướng theo kiểu truyền thống cho đến khi có màu vàng nâu và được phục vụ theo bộ ba chiếc, thường đi kèm với dưa cải bắp và mù tạt cay trong các nhà hàng. Xúc xích có hình dáng đặc trưng từ vỏ cừu và được tẩm gia vị bằng sự pha trộn độc quyền của các loại gia vị truyền thống của Đức mang lại cho chúng hương vị đặc biệt.",75
9e12d07a-3cc8-5380-a63b-a787d4b24649,,,Hải sản Bdầu (Seafood Boil),INGREDIENT,138.33,7.92,5.83,10.0,1.67,1.25,493.75,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Luộc hải sản là một món ăn thịnh soạn của miền Nam bao gồm nhiều loại động vật có vỏ, thường bao gồm tôm, cua và tôm, luộc với ngô, khoai tây và xúc xích andouille trong nước đậm đặc. Hải sản và các món ăn kèm thường được rưới sốt bơ tỏi cay đậm đà và phục vụ chung trên bàn lót giấy hoặc đĩa lớn. Món ăn giàu protein này được đặc trưng bởi gia vị Cajun đậm đà và trải nghiệm ăn uống chung, tương tác mà nó tạo ra.",75
da19975a-ccd0-5b01-abeb-e399c17951e6,,,Raita (Raita),DISH,44.44,6.67,0.56,3.33,0.28,3.06,25.0,99999999-9999-9999-9999-999999999999,,,"Raita là một loại gia vị làm mát từ sữa chua của Ấn Độ, được phục vụ theo truyền thống cùng với các món ăn cay để cân bằng độ nóng. Món ăn kèm sảng khoái này kết hợp sữa chua lọc với dưa chuột thái hạt lựu, các loại thảo mộc tươi như ngò và các loại gia vị nhẹ như thì là. Mặc dù ít calo nhưng raita cung cấp men vi sinh có lợi từ sữa chua và đóng vai trò như một nguồn protein tuyệt vời, khiến nó vừa là món ăn bổ dưỡng vừa bổ dưỡng cho các bữa ăn của người Ấn Độ.",75
6f0ed8f3-91a9-5f21-a37d-0f968076ef3e,,,Churrasco de Frango (Churrasco de Frango),DISH,182.35,30.0,7.06,0.0,0.0,0.0,352.94,99999999-9999-9999-9999-999999999999,,,"Churrasco de Frango là món gà nướng kiểu Brazil được phục vụ tại các nhà hàng bít tết truyền thống, thường được chế biến trên xiên quay trên ngọn lửa. Thịt gà được ướp với tỏi và các loại thảo mộc trước khi nướng chậm để duy trì độ ẩm đồng thời tạo nên lớp than bên ngoài đầy hương vị. Là một trong những lựa chọn protein nạc hơn tại các nhà hàng bít tết Brazil, nó cung cấp lựa chọn thay thế hàm lượng protein cao cho những miếng thịt bò béo hơn đồng thời mang lại phong cách và hương vị nấu món churrasco đặc trưng.",75
de2ccb94-41f6-5376-84d7-a6e37beeea5b,,,Iraqi Chai (Iraqi Chai),DISH,56.34,3.38,1.97,6.2,0.0,6.2,42.25,99999999-9999-9999-9999-999999999999,,,"Iraq Chai là một loại đồ uống trà truyền thống của Trung Đông được làm bằng cách ủ lá trà đen đậm đặc và kết hợp chúng với sữa. Thức uống đơn giản nhưng tinh tế này có đặc điểm ít gia vị hơn so với các biến thể chai khác trong khu vực, thay vào đó tập trung vào hương vị đậm đà của trà. Thường được phục vụ nóng và ngọt theo khẩu vị trong các nhà hàng, nó có thể được pha với nhiều loại sữa khác nhau để đạt được mức độ đậm đà khác nhau.",75
07c057ef-62dd-583c-b75f-7e9b2ffa2a11,,,Turkey thịt ba rọi xông khói (Turkey Bacon),DISH,368.0,29.5,25.9,4.24,0.0,4.24,2020.0,de172d43-2578-4f27-a571-6d871460d273,,,"Thịt xông khói Thổ Nhĩ Kỳ là một loại thịt chế biến thay thế được làm từ thịt gà tây cắt nhỏ, xử lý và hun khói, mang đến lựa chọn nạc hơn so với thịt lợn xông khói truyền thống. Mặc dù ít chất béo bão hòa và calo hơn nhưng nó vẫn giữ được hương vị khói tương tự và trở nên giòn khi nấu chín đúng cách, mặc dù có kết cấu hơi khô hơn. Quá trình xử lý mang lại cho nó hàm lượng natri tương đương với thịt xông khói thông thường, khiến việc nhận thức về khẩu phần trở nên quan trọng đối với chế độ ăn kiêng natri.",80
7cd810f8-9d48-50b8-8e0e-6e2d9def9cff,,,Panino Caprese (Panino Caprese),DISH,292.5,13.0,13.5,29.5,1.5,3.5,650.0,99999999-9999-9999-9999-999999999999,,,"Panino Caprese là món bánh mì Ý nướng lấy cảm hứng từ món salad Caprese cổ điển. Bánh sandwich nóng này có phô mai mozzarella tươi, cà chua chín và lá húng quế ngọt được ép giữa các lát bánh mì Ý giòn và rưới dầu ô liu. Khi nướng, bên ngoài trở nên giòn trong khi phô mai mozzarella tan chảy bên trong, tạo nên sự hòa quyện hài hòa giữa kết cấu và hương vị truyền thống của Ý.",75
a9bcc14f-f7cc-54eb-8485-c360f68d8329,,,Cornish Pasty (Cornish Pasty),DISH,228.57,8.0,13.71,18.0,2.0,0.86,257.14,99999999-9999-9999-9999-999999999999,,,"Bánh ngọt Cornish là một loại bánh làm bằng tay truyền thống của Anh có cạnh được uốn đặc biệt và chỉ định tình trạng xuất xứ được bảo vệ. Món bánh ngọt thịnh soạn bao gồm một lớp vỏ ngắn chứa đầy thịt bò thái hạt lựu, khoai tây, rutabaga và hành tây, tất cả đều được nêm muối và hạt tiêu. Bữa ăn hoàn chỉnh trong một này trước đây được thiết kế dành cho bữa trưa của thợ mỏ và thường cung cấp khoảng 700 calo mỗi khẩu phần, với một lượng đáng kể protein và carbohydrate phức hợp.",75
d203b7f0-9e1b-543e-b57e-d4a3f1968a5b,,,Tiêu súp với Goat (Pepper Soup with Goat),DISH,82.5,9.58,4.17,1.67,0.42,0.42,250.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp tiêu với dê là món súp truyền thống của Nigeria có thịt dê mềm trong nước dùng trong vắt có gia vị. Món ăn thơm này được đặc trưng bởi sự pha trộn đặc biệt của các loại gia vị châu Phi bao gồm hạt nhục đậu khấu, hạt thiên đường và hạt tiêu cá sấu, tạo nên một hương vị phức tạp, ấm áp. Súp giàu protein thường được phục vụ nóng như một món ăn độc lập hoặc với các món có nhiều tinh bột tùy chọn, mang lại một bữa ăn bổ dưỡng, ít carbohydrate khi được phục vụ mà không có đồ ăn kèm.",75
e815a361-fb9b-5344-bca0-0ee7d58be3ad,,,Dolmades (Dolmades),DISH,116.67,2.0,5.5,13.67,1.67,0.83,466.67,99999999-9999-9999-9999-999999999999,,,"Dolmades là món khai vị truyền thống của Hy Lạp bao gồm lá nho mềm nhồi cơm dày dặn và các loại thảo mộc thơm. Những cuộn bánh mì cỡ ngón tay này thường được phục vụ ở nhiệt độ phòng như một phần của đĩa meze, thường đi kèm với chanh hoặc sốt tzatziki. Lá nho mang lại hương vị tannic tinh tế và các chất dinh dưỡng có lợi, trong khi phần nhân gạo tẩm thảo mộc tạo ra một món ăn nhẹ nhàng nhưng thỏa mãn có nguồn gốc thực vật tự nhiên trong cách chế biến taverna cổ điển.",75
6f229b2e-dfc5-5105-889c-c7aa2b77f410,,,Gumbo với tôm và xúc xích (Gumbo with Shrimp and Sausage),INGREDIENT,83.2,8.61,3.69,4.1,1.02,0.82,433.2,34d3024c-4bb7-46a0-8480-f45f99dd3d32,,,"Gumbo là món hầm Cajun/Creole thịnh soạn được phân biệt bởi lớp nền roux sẫm màu và hương vị phức tạp. Cách chế biến cổ điển này kết hợp tôm mọng nước và xúc xích andouille khói với 'bộ ba thần thánh' truyền thống gồm hành, cần tây và ớt chuông, thường được dùng kèm với cơm. Món ăn này có nước dùng đậm đà, được tẩm ướp đậm đà với đậu bắp và roux đen, khiến nó trở thành một bữa ăn thịnh soạn có hàm lượng protein đặc biệt cao và hương vị đậm đà.",88
99118fa4-5dff-5e5e-ae51-ecc6b0047fc1,,,Hạnh nhân thạch (Almond Jelly),DISH,85.0,1.21,0.21,20.83,0.1,20.0,5.0,d955f552-54bb-4357-b9be-a0269615a707,,,"Thạch hạnh nhân là một món tráng miệng truyền thống của Trung Quốc có chất làm từ gelatin mềm mượt, mịn màng có hương vị chiết xuất hạnh nhân. Món tráng miệng nhẹ này có kết cấu tinh tế tương tự như panna cotta và thường được phục vụ ướp lạnh. Nó thường được dùng kèm với cocktail trái cây hoặc cam quýt, khiến nó trở thành một món ăn kết thúc sảng khoái cho các bữa ăn Trung Quốc trong khi chứa ít calo hơn đáng kể so với nhiều món tráng miệng khác.",75
3901e00b-c0ac-562e-b35e-1f3ec2b0bc67,,,Spinach Salad với Warm thịt ba rọi xông khói Dressing (Spinach Salad with Warm Bacon Dressing),DISH,150.0,9.0,12.5,5.0,1.0,2.0,175.0,d955f552-54bb-4357-b9be-a0269615a707,,,"Món salad cổ điển này có rau bina non tươi phủ thịt xông khói giòn, trứng luộc chín và nấm thái lát, tất cả đều được phủ một lớp dầu giấm ấm đặc biệt được làm từ mỡ thịt xông khói chế biến. Sự kết hợp giữa thịt xông khói và trứng làm cho món salad này đặc biệt giàu protein, đồng thời hàm lượng carbohydrate tối thiểu khiến nó phù hợp với chế độ ăn kiêng low-carb. Nước sốt ấm sẽ làm héo lá rau bina một chút, tạo ra một kết cấu độc đáo và hương vị thơm ngon đậm đà.",80
70e22ce4-dccb-5438-a839-8f8febfa15ec,,,Vegetable Cơm Noodle Roll (Vegetable Rice Noodle Roll),DISH,155.56,3.56,1.33,26.67,1.33,1.78,222.22,7aa75582-4482-4305-80f6-aa6cfccec44c,,,"Bún rau củ là món dim sum tinh tế được làm từ những miếng bột gạo hấp cuộn quanh nhân rau tươi. Những cuộn bánh trong mờ này có kết cấu mềm, mượt và thường được dùng kèm với nước tương ngọt hoặc nước sốt hoisin để chấm. Không chứa gluten tự nhiên do làm từ bột gạo, chúng cung cấp một lựa chọn thay thế nhẹ nhàng hơn cho các phiên bản nhân thịt trong khi vẫn duy trì kết cấu dai, mịn đặc trưng được yêu thích trong ẩm thực dim sum.",95
5e25f58b-cea7-522f-ad4a-8d37e6286468,,,Zeljanica (Zeljanica),DISH,224.0,5.6,16.0,14.4,1.6,1.6,248.0,99999999-9999-9999-9999-999999999999,,,"Zeljanica là một loại bánh ngọt truyền thống của Serbia được làm từ nhiều lớp bột filo tinh tế chứa hỗn hợp rau bina, phô mai feta và trứng. Cấu trúc nhiều lớp tạo ra lớp vỏ ngoài mịn như bơ, bao bọc bên trong là lớp nhân kem thơm ngon với hương rau bina đất và vị feta thơm. Món ăn thịnh soạn này cung cấp nguồn protein dồi dào từ phô mai và trứng, trong khi rau bina bổ sung thêm các chất dinh dưỡng quý giá và hương vị đặc biệt.",75
b4082974-8fc8-5af5-a89d-abe9166adc45,,,Freekeh với cừu (Freekeh with Lamb),INGREDIENT,108.29,10.2,3.86,7.14,2.69,0.86,85.71,de172d43-2578-4f27-a571-6d871460d273,,,"Freekeh with Lamb là món ăn chính truyền thống của Jordan kết hợp thịt cừu mềm nấu chậm với hạt lúa mì xanh rang (freekeh). Món freekeh mang đến hương vị hấp dẫn, khói đặc trưng phù hợp với thịt cừu om béo ngậy, trong khi các loại gia vị truyền thống của Trung Đông như hạt tiêu và thì là làm tăng thêm hương thơm của món ăn. Món ăn giàu protein này thường có thịt mềm phủ trên ngũ cốc, thường được trang trí bằng hạt thông và kèm theo nước sốt làm từ sữa chua.",80
c17e392b-1cc0-5709-a994-e61da711944a,,,Cay gà Tenders (Spicy Chicken Tenders),INGREDIENT,206.67,18.0,10.0,10.67,1.0,0.67,400.0,de172d43-2578-4f27-a571-6d871460d273,,,"Thịt gà tẩm gia vị là những miếng ức gà tẩm bột tẩm gia vị cay và chiên giòn cho đến khi giòn theo kiểu nhà hàng. Những món ăn giàu protein này thường chứa 200-550 calo mỗi lần mềm do phương pháp chế biến tẩm bột và chiên, với mức độ gia vị chính xác khác nhau tùy theo nhà hàng. Thường được dùng kèm với nước chấm trong các bữa ăn kết hợp, những miếng thịt mềm này có lớp vỏ bên ngoài giòn giúp tăng thêm độ nóng và độ giòn cho phần bên trong thịt gà mềm.",80
62f226f6-41a3-5864-8f7c-6e697c3a3cc2,,,Croquetas de mứtón (Croquetas de Jamón),DISH,152.0,8.0,6.67,16.0,0.89,2.22,383.56,99999999-9999-9999-9999-999999999999,,,"Croquetas de Jamón là món tapas truyền thống của Tây Ban Nha bao gồm nước sốt béchamel kem phủ với giăm bông Serrano thái hạt lựu mịn, tạo hình thành hình trụ nhỏ và chiên giòn cho đến khi vàng. Những món khai vị cổ điển này có sự tương phản đặc biệt giữa lớp vỏ ngoài giòn rụm và lớp bên trong mịn màng sang trọng. Thường được phục vụ nóng như một phần của món tapas, chúng thể hiện hương vị phong phú của giăm bông chữa khỏi Tây Ban Nha trong khi lớp nền béchamel mang lại lớp nền kem tinh tế.",75
949ecb7c-6024-56b4-88c4-3e27b40a1bc1,,,Lựu nước ép (Pomegranate Juice),DISH,56.25,0.42,0.0,14.17,0.42,12.5,2.08,85ac50db-ec45-4d0f-b644-c46a43621f31,,,"Nước ép lựu là một loại đồ uống có màu đỏ ruby ​​rực rỡ, mang ý nghĩa văn hóa trong ẩm thực Israel. Thức uống giàu chất chống oxy hóa này chứa nồng độ chất chống oxy hóa gấp ba lần so với rượu vang đỏ hoặc trà xanh, có hàm lượng vitamin C và kali đáng chú ý. Trong các nhà hàng Israel, nó thường được phục vụ tươi và nguyên chất, thường được phục vụ trong từng ly hoặc bình nhỏ, mang đến hương vị chua ngọt đặc trưng của món giải khát truyền thống Trung Đông này.",75
7b595e33-5f50-55a2-af12-170e7a9e21a1,,,Vegetarian Ramen với đậu hũ (Vegetarian Ramen with Tofu),DISH,128.52,5.63,3.17,19.37,2.46,1.41,352.11,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Ramen chay với đậu phụ là một món mì lấy cảm hứng từ Nhật Bản với nước dùng đậm đà từ rau hoặc miso và mì lúa mì. Món ăn thịnh soạn này thường bao gồm đậu phụ giòn hoặc mềm làm nguồn protein, kèm theo nhiều loại rau tươi như nấm, cải chíp và hành lá. Mặc dù cung cấp một lượng đáng kể protein và carbohydrate phức tạp, các phiên bản nhà hàng có xu hướng chứa nhiều natri do nước dùng được nêm gia vị và thêm gia vị.",75
86fc195d-b395-565c-bea9-29ec9cec3570,,,Scallion kem phô mai (Scallion Cream Cheese),DISH,315.79,5.26,31.58,3.51,0.18,3.51,350.88,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Phô mai kem hành lá là một món mặn thường được phục vụ tại các cửa hàng bánh mì tròn, có phô mai kem trộn với hành lá tươi thái nhỏ. Chất kem mịn màng, đậm đà này được phân biệt bằng các vệt màu xanh lá cây có thể nhìn thấy xuyên suốt và mang đến hương vị hành tây nhẹ giúp tăng cường lớp nền kem của nó. Thường được phục vụ theo khẩu phần hào phóng dưới dạng phết bánh mì tròn, nó mang đến một sự thay thế dễ chịu hơn cho pho mát kem thông thường với khoảng 180 calo mỗi khẩu phần 2 ounce.",75
3b90bda3-e942-5c45-884a-449e252d37e9,,,Dâu tây Shortbánh ngọt (Strawberry Shortcake),INGREDIENT,227.5,3.5,12.5,25.25,1.0,15.0,62.5,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Strawberry shortcake là món tráng miệng cổ điển của New England bao gồm bánh quy bơ ấm áp phủ kem vani, dâu tây tươi và kem tươi. Cách chế biến tại nhà hàng này đặc biệt hấp dẫn hơn so với các phiên bản tự chế biến, thường chứa khoảng 900 calo mỗi khẩu phần. Món tráng miệng được phục vụ đồng thời nóng và lạnh, với sự tương phản giữa bánh quy nóng và kem lạnh tạo nên trải nghiệm đặc trưng.",75
b9c0c59a-bc0c-5afc-89e0-d40931361f5c,,,Pulao (Pulao),DISH,109.52,2.38,2.38,18.1,1.43,0.95,285.71,99999999-9999-9999-9999-999999999999,,,"Pulao là một món cơm thơm của Ấn Độ được chế biến bằng cách nấu cơm basmati với rau trộn và các loại gia vị như bạch đậu khấu, quế và đinh hương. Các phiên bản nhà hàng thường có cách chế biến phong phú hơn với ghee (bơ tinh khiết), tạo ra một món ăn hấp dẫn hơn so với các phiên bản nấu tại nhà. Bữa ăn một nồi này thường được phục vụ với raita giải nhiệt (sốt sữa chua) và cung cấp nền tảng giàu carbohydrate với các hương vị gia vị tinh tế và các loại rau mềm được phân bố khắp nơi.",75
22831ca9-6e5c-591b-8f41-d12e80f0d1cd,,,Four phô mai Deep Dish pizza (Four Cheese Deep Dish Pizza),DISH,262.0,9.0,14.0,25.0,1.5,2.0,350.0,7b603b8f-7b09-4100-966b-31a4b3d6b932,,,"Four Cheese Deep Dish Pizza là một loại bánh pizza phong cách Chicago đặc trưng bởi lớp vỏ cao, béo ngậy tạo thành một lòng chảo sâu để đựng phô mai nhiều lớp và lớp phủ bên trên. Biến thể thịnh soạn này có sự pha trộn sang trọng của bốn loại phô mai riêng biệt, thường bao gồm mozzarella, cheddar, parmesan và provolone, tan chảy với nhau thành các lớp kem dày. Phương pháp xây dựng đặc biệt và tỷ lệ hào phóng của chiếc bánh pizza khiến nó trở thành một món ăn đậm đà đặc biệt, với mỗi lát bánh cung cấp một khẩu phần ăn phong phú hơn so với những chiếc bánh pizza vỏ mỏng truyền thống.",75
d5bd69a9-ecb0-5dc0-87b4-62d12c20ad67,,,Turšija (Turšija),DISH,20.0,1.6,0.14,4.0,2.4,1.6,400.0,99999999-9999-9999-9999-999999999999,,,"Turšija là món rau lên men truyền thống của Serbia được chế biến bằng cách bảo quản nhiều loại rau tươi trong nước muối giấm dày dặn. Hỗn hợp này thường bao gồm ớt chuông, cà chua, súp lơ, cà rốt và bắp cải, tạo ra một chế phẩm thơm và giòn, giàu men vi sinh và chất dinh dưỡng. Thường được phục vụ như một món khai vị hoặc món ăn phụ trong ẩm thực Serbia, nó mang đến sự tương phản mới mẻ với các món chính nặng hơn đồng thời mang lại lợi ích dinh dưỡng của rau bảo quản.",75
def0c33c-98ae-5522-a2c6-007341ea012d,,,Yuca al Mojito (Yuca al Mojito),DISH,143.48,1.3,4.13,25.65,1.52,1.09,65.22,99999999-9999-9999-9999-999999999999,,,"Yuca al Mojito là món ăn kèm truyền thống của Puerto Rico gồm củ sắn luộc mềm ăn kèm với nước sốt mojo đậm đà. Nước sốt mojo kết hợp dầu ô liu, tỏi tươi và nước ép cam quýt với các loại thảo mộc để tạo ra một loại nước sốt thơm, tươi sáng bổ sung cho món yuca giàu tinh bột. Món ăn thịnh soạn này thường được dùng nóng như một món ăn kèm với thịt hoặc trứng, mang đến sự kết hợp hài lòng giữa kết cấu kem mềm và hương vị tỏi-cam quýt thơm ngon.",75
80427c7f-2154-5b18-8d83-91112bc14a49,,,Diavola pizza (Diavola Pizza),DISH,252.38,8.57,7.62,22.86,1.43,2.38,619.05,7b603b8f-7b09-4100-966b-31a4b3d6b932,,,"Diavola Pizza là một loại pizza cay của Ý đặc trưng bởi sự kết hợp giữa xúc xích cay, sốt cà chua và phô mai fior di latte trên lớp vỏ mỏng. Cách chế biến truyền thống này có mức nhiệt đáng chú ý từ cả thịt đã qua xử lý và ớt bột được thêm vào, khiến nó trở thành một biến thể bốc lửa đặc trưng của bánh pizza kiểu Neapolitan. Mặc dù giàu protein từ lớp phủ thịt và phô mai, nhưng nó thường chứa nhiều natri và calo, với một khẩu phần ăn duy nhất cung cấp khoảng 450-565 calo.",75
876a55c3-5889-53cf-8d59-2e9402a49006,,,Cừu Tagine (Lamb Tagine),INGREDIENT,225.0,11.25,12.5,17.0,2.0,6.25,225.0,de172d43-2578-4f27-a571-6d871460d273,,,"Thịt cừu tagine là món hầm nấu chậm truyền thống của Bắc Phi được chế biến trong một chiếc nồi nấu hình nón đặc biệt cùng tên. Món ăn thơm này có thịt cừu mềm om với sự pha trộn phức tạp của các loại gia vị, thường bao gồm thì là, gừng và quế, cùng với trái cây và rau quả khô trong nước sốt đậm đà. Khi được phục vụ trong các nhà hàng, món ăn giàu protein này thường đi kèm với couscous hoặc bánh mì để hòa quyện với nước sốt đầy hương vị, kết hợp các yếu tố ngọt và mặn trong một bữa ăn thịnh soạn, trọn vẹn.",80
cadc32d1-c82f-5eb3-801d-9f699d96ddd4,,,Salada de Maionese (Salada de Maionese),DISH,299.0,3.5,24.5,16.5,1.5,2.0,256.5,d955f552-54bb-4357-b9be-a0269615a707,,,"Salada de Maionese là món salad khoai tây truyền thống của Brazil với hỗn hợp kem gồm khoai tây thái hạt lựu, cà rốt và đậu xanh trộn với sốt mayonnaise. Món ăn kèm ướp lạnh này, thường được tìm thấy tại các nhà hàng bít tết ở Brazil, nổi bật nhờ có trứng luộc chín và đậu xanh, tạo nên một món ăn kèm đậm đà và thỏa mãn. Sự kết hợp của các loại rau mang lại hương vị hơi ngọt để cân bằng nước sốt kem, khiến nó trở thành một sự kết hợp cổ điển cho các món thịt nướng.",95
8f474ba8-00b5-5256-81ea-8a861552e73b,,,Classic Wisconsin Mac và phô mai (Classic Wisconsin Mac and Cheese),DISH,207.26,8.76,8.76,23.29,0.85,1.71,290.6,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Classic Wisconsin Mac and Cheese là một món ăn thoải mái chất lượng nhà hàng trưng bày các loại pho mát cao cấp có nguồn gốc từ Wisconsin trong nước sốt béo ngậy. Món chế biến thịnh soạn này có mì ống được nấu chín hoàn hảo được bọc trong sự pha trộn đặc trưng của phô mai cheddar lâu năm và các loại phô mai khác của vùng, tạo nên hương vị phức hợp đặc trưng. Món ăn này cung cấp hàm lượng protein và canxi đáng kể đồng thời mang lại hương vị đích thực đã khiến mac và pho mát Wisconsin trở thành đặc sản nổi tiếng của vùng.",75
8d79a385-a8fc-573c-8c85-480c26b87ef3,,,Eetch (Eetch),DISH,83.33,3.0,3.87,10.87,2.47,1.33,346.67,99999999-9999-9999-9999-999999999999,,,"Eetch là món lúa mì bulgur truyền thống của Armenia được chế biến với cà chua nghiền, hành tây và các loại thảo mộc tươi như rau mùi tây và bạc hà. Không giống như tabbouleh, nó có kết cấu ẩm, kết dính hơn và có hương vị cà chua đậm hơn. Món ăn thân thiện với người ăn chay này thường được dùng như món khai vị hoặc món ăn kèm với lá rau diếp hoặc bánh mì pita, cung cấp nguồn chất xơ và chất dinh dưỡng từ thực vật dồi dào.",75
f088c7bc-3ec6-5681-bd7e-f1012f9e1157,,,Turtle súp (Turtle Soup),DISH,100.0,8.33,5.0,5.0,1.0,1.33,166.67,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp Rùa là một món ngon Cajun/Creole cổ điển với thịt rùa mềm được ninh trong nước dùng đậm đà, đậm đà. Món súp tinh tế này kết hợp các loại rau thơm, cà chua và rau thơm, kết thúc bằng rượu sherry và chanh tươi để tạo độ sáng. Một dấu ấn của ẩm thực truyền thống New Orleans, nó nổi bật bởi hương vị phức tạp và kết cấu mịn như nhung, thường được trang trí bằng trứng cắt nhỏ và các loại thảo mộc tươi.",75
9f5c544e-aae1-57df-9543-793ff2bde68b,,,Anh đào Garcia Ice kem (Cherry Garcia Ice Cream),DISH,233.64,3.74,13.08,25.23,0.0,21.5,74.77,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Kem Cherry Garcia là một hương vị kem cao cấp với lớp nền kem ngọt ngào với quả anh đào đen và những miếng sô cô la mềm phủ khắp. Loại kem đậm đà, béo ngậy này kết hợp giữa kết cấu kem mịn màng của kem truyền thống với cảm giác thỏa mãn của những miếng trái cây thật và sô cô la. Thường được phục vụ như một món tráng miệng kiểu muỗng trong các tiệm kem, nó đại diện cho một loại kem cao cấp, có hàm lượng chất béo cao hơn với độ đặc sệt như kem.",75
72b75132-eb54-5a0e-9e2a-46076145d51d,,,Mexilon Coca Cola (Mexican Coca Cola),DISH,42.25,0.0,0.0,10.99,0.0,10.99,23.94,99999999-9999-9999-9999-999999999999,,,"Coca Cola Mexico là một loại nước ngọt nhập khẩu được phân biệt bằng cách sử dụng đường mía nguyên chất thay vì xi-rô ngô có hàm lượng đường cao như các phiên bản tiêu chuẩn của Hoa Kỳ. Loại đồ uống đích thực này theo truyền thống được phục vụ trong chai thủy tinh đặc biệt tại các nhà hàng Tex-Mex, nơi độ ngọt mịn hơn, ít chế biến hơn đã khiến nó trở thành một món ăn văn hóa. Mỗi khẩu phần 12 ounce chứa 150 calo và 39 gam đường, với đường mía tự nhiên mang lại trải nghiệm hương vị khác biệt đáng kể so với đối tác Mỹ.",75
5de1209f-ea26-514c-bd3c-8672fa814b5f,,,Country Breakfast Platter (Country Breakfast Platter),DISH,264.47,6.38,20.21,11.91,0.85,0.64,319.15,99999999-9999-9999-9999-999999999999,,,"A Country Breakfast Platter là một món ăn thịnh soạn của nhà hàng miền Nam với nhiều loại protein dành cho bữa sáng như trứng, thịt xông khói và xúc xích được phục vụ cùng với các món ăn truyền thống. Bữa tiệc có thể tùy chỉnh này thường bao gồm bánh quy bơ sữa, bánh khoai tây chiên hoặc bột kiều mạch và thường là táo chiên, đại diện cho truyền thống bữa sáng cổ điển của miền Nam. Khẩu phần ăn phong phú và nhiều thành phần đa dạng khiến đây trở thành bữa ăn sáng thịnh soạn thể hiện các phương pháp và hương vị nấu ăn truyền thống của đồng quê.",75
af3aca0d-2f23-5930-aa94-2d05b3356cc5,,,Agedashi đậu hũ (Agedashi Tofu),DISH,60.0,3.6,2.8,4.8,0.6,0.6,109.6,d955f552-54bb-4357-b9be-a0269615a707,,,"Đậu phụ Agedashi là món khai vị của Nhật Bản bao gồm các khối đậu phụ cứng phủ tinh bột khoai tây và chiên giòn cho đến khi có màu vàng nâu giòn. Đậu phụ chiên được phục vụ trong nước dùng dashi thơm ngon và thường được trang trí với gừng bào sợi, hành lá và cá ngừ bào, tạo nên sự tương phản đặc biệt giữa bên ngoài giòn và bên trong mượt mà. Món ăn giàu protein này kết hợp lợi ích dinh dưỡng của đậu phụ với hương vị umami đậm đà của ẩm thực truyền thống Nhật Bản.",75
