"filename", "language", "YAML", "Markdown", "C++", "Dart", "Kotlin", "Java Properties", "JSON", "HTML", "XML", "Swift", "MS SQL", "CSV", "Docker", "Batch", "Java", "Ignore", "comment", "blank", "total"
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\chat\chatbot_cubit.dart", "Dart", 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 136
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\chat\chatbot_state.dart", "Dart", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 95
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\checkin\checkin_cubit.dart", "Dart", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\checkin\checkin_state.dart", "Dart", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 43
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\food\food_cubit.dart", "Dart", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 123
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\food\food_state.dart", "Dart", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 62
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\food_list\food_list_cubit.dart", "Dart", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 85
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\food_list\food_list_state.dart", "Dart", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 60
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\meal\meal_cubit.dart", "Dart", 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 175
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\meal\meal_state.dart", "Dart", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\notification\notification_cubit.dart", "Dart", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23, 166
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\notification\notification_state.dart", "Dart", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\onboarding\onboarding_cubit.dart", "Dart", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 54
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\smart_swap\smart_swap_cubit.dart", "Dart", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\smart_swap\smart_swap_state.dart", "Dart", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\splash\splash_cubit.dart", "Dart", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 68
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\step\step_cubit.dart", "Dart", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 84
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\step\step_state.dart", "Dart", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 65
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\user\user_cubit.dart", "Dart", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 77
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\user\user_state.dart", "Dart", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\workout\exercise_cubit.dart", "Dart", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 91
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\workout\exercise_state.dart", "Dart", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 58
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\workout\workout_category_cubit.dart", "Dart", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\workout\workout_category_state.dart", "Dart", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\workout\workout_diary_cubit.dart", "Dart", 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 172
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\workout\workout_diary_state.dart", "Dart", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\workout\workout_plan_cubit.dart", "Dart", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 37
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\workout\workout_plan_state.dart", "Dart", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\routes\app_router.dart", "Dart", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\assessment\assessment_screen.dart", "Dart", 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 141
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\assessment\steps\activity_level_step.dart", "Dart", 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 160
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\assessment\steps\age_step.dart", "Dart", 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 146
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\assessment\steps\body_step.dart", "Dart", 0, 0, 0, 323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 349
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\assessment\steps\budget_step.dart", "Dart", 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 214
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\assessment\steps\condition_step.dart", "Dart", 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 202
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\assessment\steps\diet_step.dart", "Dart", 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 178
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\assessment\steps\disliked_foods_step.dart", "Dart", 0, 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 255
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\assessment\steps\experience_step.dart", "Dart", 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 153
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\assessment\steps\gender_step.dart", "Dart", 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 208
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\assessment\steps\goal_step.dart", "Dart", 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 155
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\assessment\steps\injury_step.dart", "Dart", 0, 0, 0, 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 274
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\assessment\steps\target_weight_step.dart", "Dart", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 110
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\auth\login_screen.dart", "Dart", 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 322
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\auth\signup_screen.dart", "Dart", 0, 0, 0, 385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 400
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\chat\ai_chat_screen.dart", "Dart", 0, 0, 0, 468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 489
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\checkin\checkin_bottom_sheet.dart", "Dart", 0, 0, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 269
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\checkin\checkin_result_dialog.dart", "Dart", 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 189
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\checkin\meal_check_in_sheet.dart", "Dart", 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 275
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\checkin\workout_check_in_sheet.dart", "Dart", 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 222
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\food\food_detail_screen.dart", "Dart", 0, 0, 0, 487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 520
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\food\food_list_screen.dart", "Dart", 0, 0, 0, 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27, 388
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\food\ingredient_detail_screen.dart", "Dart", 0, 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 253
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\home\home_screen.dart", "Dart", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 96
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\home\widgets\ai_coach_card.dart", "Dart", 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 95
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\home\widgets\checkin_card.dart", "Dart", 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 148
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\home\widgets\food_sections.dart", "Dart", 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 203
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\home\widgets\home_calendar_section.dart", "Dart", 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 268
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\home\widgets\home_header.dart", "Dart", 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 146
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\home\widgets\metric_section.dart", "Dart", 0, 0, 0, 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 359
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\home\widgets\section_header.dart", "Dart", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\home\widgets\weekly_calorie_chart.dart", "Dart", 0, 0, 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 27, 294
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\home\widgets\workout_section.dart", "Dart", 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 103
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\main\main_screen.dart", "Dart", 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 125
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\ai_meal_suggestion_screen.dart", "Dart", 0, 0, 0, 982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 51, 1047
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\allergy_survey_screen.dart", "Dart", 0, 0, 0, 544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 571
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\meal_plan_screen.dart", "Dart", 0, 0, 0, 601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 40, 661
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\meal_screen.dart", "Dart", 0, 0, 0, 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 277
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\widgets\add_meal_bottom_sheet.dart", "Dart", 0, 0, 0, 612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 39, 663
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\widgets\ai_suggestion_banner.dart", "Dart", 0, 0, 0, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 329
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\widgets\browse_meals_list.dart", "Dart", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 122
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\widgets\calender_meal.dart", "Dart", 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 236
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\widgets\calorie_dashboard_card.dart", "Dart", 0, 0, 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 272
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\widgets\calorie_ring_painter.dart", "Dart", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 72
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\widgets\meal_header.dart", "Dart", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 59
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\widgets\meal_plan_section.dart", "Dart", 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 249
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\widgets\smart_swap_bottom_sheet.dart", "Dart", 0, 0, 0, 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 287
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\meal\widgets\weight_goal_card.dart", "Dart", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 171
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\metrics\active_minutes_detail_screen.dart", "Dart", 0, 0, 0, 452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28, 486
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\metrics\calorie_balance_detail_screen.dart", "Dart", 0, 0, 0, 449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30, 487
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\metrics\protein_detail_screen.dart", "Dart", 0, 0, 0, 455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29, 490
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\metrics\widgets\custom_metric_charts.dart", "Dart", 0, 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 333
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\notification\notification_screen.dart", "Dart", 0, 0, 0, 399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21, 425
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\profile\about_screen.dart", "Dart", 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 291
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\profile\edit_profile_screen.dart", "Dart", 0, 0, 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23, 308
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\profile\help_center_screen.dart", "Dart", 0, 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 354
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\profile\privacy_screen.dart", "Dart", 0, 0, 0, 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 348
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\profile\profile_screen.dart", "Dart", 0, 0, 0, 509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 534
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\profile\scientific_basis_screen.dart", "Dart", 0, 0, 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 261
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\step\step_detail_screen.dart", "Dart", 0, 0, 0, 451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 481
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\welcome\onboarding_screen.dart", "Dart", 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 227
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\welcome\splash_screen.dart", "Dart", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 110
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\welcome\welcome_screen.dart", "Dart", 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 152
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\ai_workout_suggestion_screen.dart", "Dart", 0, 0, 0, 940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 977
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\category_exercises_screen.dart", "Dart", 0, 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 292
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\exercise_detail_screen.dart", "Dart", 0, 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 334
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\exercise_timer_screen.dart", "Dart", 0, 0, 0, 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 307
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\widgets\add_exercise_bottom_sheet.dart", "Dart", 0, 0, 0, 624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 38, 672
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\widgets\ai_suggestion_banner.dart", "Dart", 0, 0, 0, 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 347
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\widgets\ai_suggestion_card.dart", "Dart", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 66
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\widgets\calender_workout.dart", "Dart", 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 217
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\widgets\category_chips.dart", "Dart", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 71
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\widgets\featured_card.dart", "Dart", 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 95
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\widgets\section_title.dart", "Dart", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 44
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\widgets\strength_section.dart", "Dart", 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 139
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\widgets\workout_header.dart", "Dart", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 61
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\widgets\workout_plan_section.dart", "Dart", 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 201
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\widgets\workout_plans_section.dart", "Dart", 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 141
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\widgets\workout_skeleton.dart", "Dart", 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 156
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\workout_diary_screen.dart", "Dart", 0, 0, 0, 842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 55, 911
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\workout_plan_detail_screen.dart", "Dart", 0, 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47, 385
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\workout_preference_survey_screen.dart", "Dart", 0, 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 250
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\workout_screen.dart", "Dart", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 148
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\screens\workout\workout_session_detail_screen.dart", "Dart", 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 282
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\widgets\black_button.dart", "Dart", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 61
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\widgets\black_button_2.dart", "Dart", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 58
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\widgets\hero_profile_avatar.dart", "Dart", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 53
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\widgets\primary_button.dart", "Dart", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\widgets\skeleton.dart", "Dart", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 162
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\widgets\smooth_loading_overlay.dart", "Dart", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 84
"c:\Personal\DATN\BodyPilot\mobile\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 20
"c:\Personal\DATN\BodyPilot\mobile\linux\flutter\generated_plugin_registrant.h", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\Personal\DATN\BodyPilot\mobile\linux\runner\main.cc", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Personal\DATN\BodyPilot\mobile\linux\runner\my_application.cc", "C++", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 29, 149
"c:\Personal\DATN\BodyPilot\mobile\linux\runner\my_application.h", "C++", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Personal\DATN\BodyPilot\mobile\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 3, 4, 31
"c:\Personal\DATN\BodyPilot\mobile\macos\RunnerTests\RunnerTests.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 4, 13
