id,created_at,updated_at,name,type,calories_per_100g,protein_per_100g,fat_per_100g,carbs_per_100g,fiber_per_100g,sugar_per_100g,sodium_mg_per_100g,category_id,default_serving_id,image_url,description,health_score
3801b81a-7c45-5c57-8c11-5054ec4f2f00,,,Bánh trứng (Egg Tarts),DISH,450.0,9.0,23.0,53.0,1.0,23.0,476.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh trứng (daan tat) là món tráng miệng dim sum được yêu thích với nhân sữa trứng mềm mượt nằm trong lớp vỏ bánh xốp. Những chiếc bánh tart có kích thước riêng này có đặc điểm là nhân màu vàng vàng và lớp vỏ bơ giòn, thường được phục vụ khi còn ấm như một phần của trải nghiệm dim sum. Sự cân bằng tinh tế giữa vị ngọt, mịn của sữa trứng và lớp bánh ngọt nhẹ nhiều lớp khiến chúng trở thành một kết luận phong phú nhưng tinh tế cho bữa ăn dim sum truyền thống.",75
233d84e4-6612-5f1c-bf47-840d63ab1b3a,,,Hỗn hợp brownie sô cô la (Chocolate Brownie Mix),INGREDIENT,407.0,4.42,6.16,83.6,2.9,54.8,457.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Hỗn hợp bánh hạnh nhân sô cô la là sự kết hợp nguyên liệu khô được trộn sẵn, ổn định trong kệ, được thiết kế để tạo ra các món nướng đậm đặc, béo ngậy với sự chuẩn bị tối thiểu. Thường chứa bột ca cao, bột mì, đường và chất tạo men, hỗn hợp này yêu cầu thêm chất béo (như dầu hoặc bơ) và trứng để đạt được kết cấu đậm đà đặc trưng và lớp vỏ giòn trên cùng. Mặc dù tiện lợi nhưng hầu hết các hỗn hợp thương mại đều chứa nhiều carbohydrate tinh chế và đường bổ sung, trong đó bột mì và thành phần đậu nành là những chất gây dị ứng phổ biến cần lưu ý.",75
8af595d8-96b7-5c56-a18e-c574332d086e,,,Bánh quế Bỉ sô cô la kép (Double Chocolate Belgian Waffle),DISH,350.0,10.0,15.0,60.0,1.5,18.0,700.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh quế Bỉ sô cô la đôi là một món tráng miệng sang trọng của nhà hàng với lớp bánh quế dày lên men được làm bằng bột làm giàu sô cô la và phủ thêm một lớp sô cô la Bỉ lên trên. Biến thể hấp dẫn này của bánh quế truyền thống của Bỉ được đặc trưng bởi các túi sâu và bên ngoài giòn, nhường chỗ cho bên trong mềm mại, phủ sô cô la. Thường được phục vụ như một món tráng miệng hoặc món ăn sáng đặc biệt, nó chứa các chất gây dị ứng phổ biến bao gồm trứng, sữa và lúa mì, đồng thời mang lại trải nghiệm phong phú và phong phú hơn so với bánh quế ăn sáng tiêu chuẩn.",75
d328e2d8-b96e-5cc1-8d00-9d7bc9860250,,,Brownie fudge (Fudge Brownie),DISH,486.0,6.0,29.0,51.0,2.5,43.0,250.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Fudge brownie là một thanh sô cô la tráng miệng đậm đặc, đặc trưng bởi kết cấu đậm đà, ẩm ướt và hương vị ca cao đậm đà. Món bánh nướng ngọt này thường kết hợp sô cô la tan chảy hoặc bột ca cao với bơ, đường và trứng, tạo ra một món ăn có hàm lượng calo cao đáng chú ý nhờ hàm lượng chất béo bão hòa và đường tinh luyện đáng kể. Phiên bản cổ điển có bề ngoài dai và bên trong mềm, thường chứa các loại hạt hoặc sô cô la vụn, khiến nó trở thành nguồn phổ biến chứa các chất gây dị ứng như gluten, sữa và các loại hạt cây.",75
924eb346-8438-5cb2-93a1-c436de71ef8e,,,Bánh pudding xoài kiểu Hồng Kông (Hong Kong Style Mango Pudding),DISH,123.33,1.25,1.67,25.83,0.83,25.0,29.17,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh pudding xoài kiểu Hồng Kông là một món tráng miệng ướp lạnh kết hợp xoài tươi xay nhuyễn với gelatin và sữa cô đặc để tạo ra kết cấu mịn mượt đặc biệt. Quán cà phê yêu thích này có màu vàng rực rỡ và thường được phục vụ theo từng phần riêng lẻ, trang trí bằng những viên xoài tươi và một chút sữa cô đặc đặc trưng. Món tráng miệng mang đến vị ngọt cân bằng với hương xoài nhiệt đới, đồng thời nhẹ hơn so với các loại bánh pudding kiểu phương Tây truyền thống.",75
dd890b08-9d04-5f92-b885-2cf89e9a0e8c,,,Donut Nutella (Nutella Donut),DISH,397.26,8.22,19.18,46.58,2.74,19.18,246.58,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh rán Nutella là một loại bánh ngọt nhân có bề ngoài bánh rán mềm, men bên trong phủ nhân sô cô la-hạt dẻ Nutella. Chiếc bánh rán thường được hoàn thiện bằng một lớp bụi tinh thể đường, tạo ra sự tương phản về kết cấu giữa lớp bột mịn, nhân kem và lớp vỏ ngoài giòn, ngọt. Món ăn hấp dẫn này chứa một lượng đáng kể chất béo và đường từ cả phần đế bánh rán và nhân sô cô la-hạt phỉ, đồng thời chứa các chất gây dị ứng phổ biến bao gồm lúa mì, sữa và các loại hạt.",75
9e0647c9-87d8-589d-9f42-2215703eb076,,,Cánh gà ớt ngọt (Sweet Chili Wings),DISH,270.83,10.42,15.0,31.67,1.67,26.25,937.5,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Sweet Chili Wings là cánh gà tẩm bột và chiên giòn được trộn trong nước sốt ngọt và cay lấy cảm hứng từ châu Á kết hợp hương vị đường, ớt và nước tương. Thường được phục vụ theo khẩu phần sáu hoặc mười hai miếng tại các nhà hàng có cánh, những món cánh này có hàm lượng calo và natri cao đáng kể, với nửa tá khẩu phần chứa khoảng 650 calo và hơn 60 gam đường. Sự kết hợp giữa bánh mì giòn và nước sốt nếp ngọt tạo nên sự thay thế phổ biến cho món cánh trâu truyền thống.",75
f173119d-828b-5138-85b9-851a43b06f0b,,,Bánh phồng nhân kem hoặc sữa trứng (Cream or Custard Filled Puff Pastry),DISH,334.0,4.41,18.5,37.4,0.9,22.0,265.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh ngọt nhân kem hoặc sữa trứng là một món tráng miệng nướng ngọt ngào có vỏ bánh ngọt nhiều lớp, giòn chứa đầy sữa trứng vani hoặc kem tươi. Bột bánh ngọt bơ xốp phồng lên trong quá trình nướng để tạo ra phần nhân rỗng, sau đó được bơm một lớp nhân mịn, ngọt. Món ăn hấp dẫn này chứa nhiều calo do hàm lượng bơ và đường cao, với biến thể sữa trứng cung cấp lượng protein khiêm tốn từ trứng và sữa. Nó thường được phủ một lớp đường bột để tăng thêm vị ngọt và hấp dẫn thị giác.",75
80c17b92-91de-59a1-8ad9-387f03130d2f,,,Brownie tươi sống (Raw Brownies),INGREDIENT,583.33,10.0,36.67,53.33,15.0,30.0,83.33,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh hạnh nhân thô là những thanh tráng miệng không nướng, giàu chất dinh dưỡng, thường được làm từ các loại hạt xay, chà là và bột ca cao mà không thêm đường tinh luyện hoặc sữa. Những món ăn thuần chay và không chứa gluten này có kết cấu đậm đặc, béo ngậy và thường được tìm thấy ở các cơ sở tập trung vào sức khỏe như quán nước trái cây. Mặc dù cung cấp chất béo và chất xơ lành mạnh từ nguyên liệu thực phẩm nguyên chất, chúng vẫn chứa nhiều calo do hàm lượng hạt và trái cây sấy khô đậm đặc.",75
0423afe3-bc06-5df8-a3b3-e0cd04b18f2e,,,Kem chiên (Fried Ice Cream),DISH,281.48,5.93,14.81,29.63,0.74,16.3,222.22,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Kem chiên là một món tráng miệng hấp dẫn với nhân kem đông lạnh được bọc trong lớp phủ chiên giòn. Phương pháp chế biến độc đáo này tạo ra sự tương phản ấn tượng giữa lớp vỏ ngoài giòn ấm và lớp kem lạnh bên trong. Thường được phục vụ trong các quán cà phê tráng miệng và nhà hàng Mexico, món này thường được kết thúc với các lớp phủ ngọt như mật ong, sốt sô cô la hoặc kem đánh bông, khiến món này trở thành món ăn có hàm lượng calo cao tốt nhất nên được thưởng thức như một món chiêu đãi không thường xuyên.",75
72d4e9d9-7ef7-5467-8e48-5f162198e4ce,,,Fondue sô cô la cay (Spicy Chocolate Fondue),DISH,128.75,2.08,7.08,13.75,0.42,8.33,33.33,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Spicy Chocolate Fondue là một món tráng miệng đậm đà có sô cô la tan chảy được pha với các thành phần cay như ớt cayenne hoặc ớt, dùng nóng trong nồi chung. Món ăn hấp dẫn này kết hợp sô cô la và kem mịn, chất lượng cao với sức nóng tinh tế, thường đi kèm với nhiều loại đồ ăn có thể nhúng như trái cây tươi, kẹo dẻo và miếng bánh. Là một món tráng miệng của nhà hàng dành cho việc chia sẻ, nó đặc biệt giàu calo với hàm lượng đường và chất béo đáng kể, khiến nó được thưởng thức tốt nhất như một món ăn không thường xuyên.",75
a7971453-ab2b-5b6f-b568-e468b06c2dda,,,Donut thuần chay (Vegan Donut),DISH,275.0,5.0,12.5,37.5,2.5,18.75,375.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh rán thuần chay là phiên bản làm từ thực vật của loại bánh rán cổ điển, được làm không có sản phẩm động vật như trứng, sữa hoặc bơ. Những chiếc bánh rán thương mại này thường sử dụng các nguyên liệu thay thế như sữa thực vật, dầu dừa hoặc bơ thuần chay để đạt được hương vị và kết cấu tương tự như bánh rán truyền thống. Mặc dù phù hợp với chế độ ăn thuần chay, chúng vẫn là một món tráng miệng giàu calo, thường chứa lượng đường và carbohydrate tương đương với bánh rán thông thường.",75
e2db6bee-4712-50d4-bc38-972f5e699e79,,,Bánh ngọt sô cô la không chứa gluten (Gluten-Free Chocolate Cake),DISH,306.67,5.33,13.33,41.33,2.67,26.67,266.67,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh sô cô la không chứa gluten là một món tráng miệng có công thức đặc biệt được làm bằng các loại bột thay thế như gạo và lúa miến thay vì bột mì, an toàn cho những người mắc bệnh celiac hoặc nhạy cảm với gluten. Phiên bản bánh này thường duy trì kết cấu ẩm, đậm đà của bánh sô cô la truyền thống thông qua việc sử dụng các nguyên liệu và chất ổn định chuyên dụng. Mặc dù cung cấp một loại bánh thay thế không chứa lúa mì nhưng nó vẫn là một món tráng miệng ngọt ngào với hàm lượng calo và đường tương đương với bánh sô cô la thông thường.",75
9e59b4d0-fe5c-59ca-ad65-71093cfac6f4,,,Kem phô mai xanh (Blue Cheese Ice Cream),DISH,117.97,3.12,3.91,17.97,0.0,15.62,93.75,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Kem phô mai xanh là món tráng miệng đông lạnh dành cho người sành ăn kết hợp kem sữa cao cấp với phô mai xanh Wisconsin chính hiệu. Sáng tạo thủ công này có sự cân bằng tinh tế giữa hương kem ngọt và phô mai thơm, với những miếng phô mai xanh nhỏ mang lại sự tương phản về kết cấu và sự bùng nổ hương vị đậm đà. Thường được làm bằng pho mát địa phương chất lượng cao như Billy Blue do Wisconsin sản xuất, món tráng miệng đặc biệt này thể hiện sự kết hợp sáng tạo giữa món pho mát truyền thống và món tráng miệng đông lạnh.",75
acb7aa0d-ad1e-59f3-9436-d4bf76352117,,,Sữa hạnh nhân không đường (Unsweetened Almond Milk),INGREDIENT,47.56,0.9,2.8,4.7,0.0,2.29,45.2,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Sữa hạnh nhân không đường là một loại sữa thay thế có nguồn gốc thực vật được làm bằng cách trộn hạnh nhân với nước và lọc hỗn hợp để tạo ra một loại đồ uống mịn có hương vị hạt dẻ. Tùy chọn ít calo này chứa lượng carbohydrate tối thiểu và thường được bổ sung canxi và vitamin D để phù hợp với lợi ích dinh dưỡng của sữa bò. Độ đặc nhẹ của nó hoạt động tốt trong ngũ cốc, sinh tố và cà phê, đồng thời vẫn không chứa lactose tự nhiên và phù hợp với chế độ ăn thuần chay, keto và ít đường.",75
4f50cb5b-f8c3-580c-97ce-36dcf4579225,,,Thanh bơ sữa (Buttermilk Bar),INGREDIENT,403.85,2.88,17.31,58.65,1.92,33.65,317.31,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Buttermilk Bar là một loại bánh rán hình chữ nhật đặc biệt được đặc trưng bởi bột làm giàu bơ sữa tạo nên hương vị thơm độc đáo. Đặc sản bánh này thường được phục vụ với lớp men ngọt làm nổi bật kết cấu bên trong nhẹ nhàng, thoáng mát và bên ngoài hơi sắc nét. Mặc dù đậm đà hơn bánh rán truyền thống do hàm lượng sữa bơ, loại bánh ngọt hấp dẫn này được biết đến với kích thước đáng kể và cảm giác ngon miệng.",75
089bf04c-ed8a-5e16-a13d-5cc95462ba08,,,Bánh quy xoắn mềm đường quế (Cinnamon Sugar Soft Pretzel),DISH,320.0,5.47,8.24,57.65,1.35,19.76,272.35,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh quy cây mềm có đường quế là một loại bánh ngọt làm từ bột men xoắn bằng tay mới nướng, thường được tìm thấy tại các cửa hàng bánh quy cây đặc sản và khu ẩm thực. Biến thể ngọt ngào của bánh quy mềm truyền thống này có phần bên trong ấm áp, mềm mại bên dưới lớp bên ngoài hơi dai, được phủ một lớp hỗn hợp đường quế ngọt ngào. Mặc dù chủ yếu là một loại thực phẩm ăn nhẹ giàu carbohydrate, nhưng nó có chứa protein làm từ lúa mì và thường bao gồm một số chất gây dị ứng phổ biến bao gồm lúa mì, sữa và đậu nành.",75
83dce916-8c69-5672-bb2d-a53b9085bf4d,,,Bánh mì nướng khoai lang (Sweet Potato Toasts),INGREDIENT,220.0,4.0,12.0,24.0,5.0,7.0,150.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh mì nướng khoai lang là một lựa chọn thay thế hiện đại, không chứa gluten cho bánh mì nướng truyền thống, có khoai lang cắt lát dày được nướng cho đến khi mềm và hơi giòn. Trong môi trường nhà hàng, những lát dày đặc chất dinh dưỡng này thường được phủ lên trên cùng với sự kết hợp của bơ, hummus, các loại hạt hoặc các loại phết từ thực vật khác, tạo ra một món ăn giàu chất xơ, vitamin và chất chống oxy hóa. Phần đế đa năng cung cấp lớp nền ngọt tự nhiên, bổ sung cho cả lớp phủ mặn và ngọt, đồng thời mang lại nhiều lợi ích dinh dưỡng hơn đáng kể so với bánh mì nướng thông thường.",75
58fc8603-985f-5e7c-9e67-046c386c2ced,,,Donut không chứa gluten (Gluten-Free Donut),DISH,441.18,5.88,23.53,47.06,1.47,17.65,367.65,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh rán không chứa gluten là một loại bánh ngọt đặc biệt được chế biến bằng các loại bột thay thế như bột gạo và tinh bột sắn thay vì bột mì. Những chiếc bánh rán kiểu nhà hàng này được thiết kế để mô phỏng gần giống kết cấu mềm, ngọt của bánh rán truyền thống đồng thời an toàn cho những người nhạy cảm với gluten hoặc bệnh celiac. Mặc dù không chứa gluten nhưng chúng thường chứa hàm lượng calo và đường tương tự như bánh rán thông thường, khiến chúng trở thành một món ăn không thường xuyên hơn là một loại thực phẩm tốt cho sức khỏe.",75
ac9e9b75-ce06-5111-81b3-1c2481675a15,,,Bánh quy yến mạch Nutella không nướng (No-Bake Nutella Oat Cookies),DISH,390.0,4.8,10.8,68.8,2.0,57.5,150.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh quy yến mạch No-Bake Nutella là một món tráng miệng nhanh chóng kết hợp yến mạch cán với Nutella, một loại cacao phết từ hạt phỉ ngọt, để tạo ra kết cấu dẻo, béo ngậy. Những món ăn giàu năng lượng này lấy chất xơ từ yến mạch nguyên hạt nhưng có nhiều đường bổ sung do thành phần của Nutella. Việc chế biến chúng chỉ cần trộn và làm lạnh, khiến chúng trở nên phổ biến để làm món ăn vặt tốn ít công sức, mặc dù chúng có chứa các chất gây dị ứng phổ biến như gluten (nếu yến mạch không được chứng nhận không chứa gluten) và sữa.",75
a78597f4-3a2b-57bf-b485-cf3e4bcb6378,,,Kem brownie fudge (Fudge Brownie Sundae),DISH,198.0,2.4,8.4,28.4,0.8,26.0,80.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"A Fudge Brownie Sundae là một món tráng miệng nhiều lớp bao gồm bánh hạnh nhân sô cô la ấm áp phủ kem vani, sốt kẹo mềm nóng và kem tươi. Món tráng miệng kiểu nhà hàng này thường bao gồm các đồ trang trí bổ sung như các loại hạt cắt nhỏ hoặc quả anh đào maraschino và thể hiện sự đầu tư lượng calo đáng kể với sự kết hợp phong phú của chất béo bão hòa và đường. Kích thước phần ăn hào phóng phù hợp để chia sẻ, với hầu hết các phiên bản nhà hàng chứa hơn 800 calo mỗi khẩu phần.",75
7c84c446-e6fd-5b6b-bdbe-694ec31e858f,,,Kem bánh ngọt dâu tây (Strawberry Shortcake Sundae),INGREDIENT,166.67,3.0,7.67,22.0,0.67,15.0,50.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Strawberry Shortcake Sundae là một món tráng miệng kem nhiều lớp kết hợp kem vani với những miếng bánh ngắn và dâu tây tươi hoặc ngọt. Món ăn hấp dẫn này thường được kết thúc bằng kem tươi và nước sốt dâu tây bổ sung, tạo ra một món tráng miệng kết hợp hương vị cổ điển của bánh dâu tây với vị kem mát lạnh của kem sundae. Sự kết hợp giữa những miếng bánh ngọt ấm áp và kem lạnh tạo nên sự tương phản về nhiệt độ và kết cấu đặc trưng của món tráng miệng này.",75
a5825bf5-4c2f-5210-9709-ddf427c9c6b4,,,Bánh crepe phô mai dê và óc chó (Goat Cheese and Walnut Crepe),DISH,266.67,8.0,20.0,12.0,2.67,4.67,266.67,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh crepe phô mai dê và quả óc chó là một món ăn mặn kiểu Pháp bao gồm bánh crepe bột mì tinh tế chứa đầy pho mát dê thơm và quả óc chó nướng. Cách chuẩn bị nhà hàng này thường bao gồm rau xanh tươi và nước sốt nhẹ, thường làm từ balsamic hoặc mật ong, tạo ra sự kết hợp cân bằng giữa kết cấu kem, giòn và tươi. Món ăn này cung cấp sự cân bằng tốt giữa protein và chất béo lành mạnh, trong đó phô mai dê cung cấp canxi và quả óc chó cung cấp axit béo omega-3 có lợi cho tim.",75
3ad9607b-fb1d-569f-816c-2915b784c640,,,Bánh quy bơ đậu phộng không chứa gluten (Gluten-Free Peanut Butter Cookies),DISH,691.18,14.71,35.29,88.24,7.35,44.12,676.47,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Những chiếc bánh quy làm bằng bánh này được chế biến không có bột mì, sử dụng các nguyên liệu thay thế như yến mạch hoặc bột gạo để đạt được kết cấu bánh quy truyền thống. Giàu bơ đậu phộng, chúng mang đến sự cân bằng hài lòng giữa các cạnh giòn và phần giữa dai, đồng thời cung cấp nhiều protein hơn so với các loại bánh quy thông thường do có thành phần bơ đậu phộng. Mặc dù không chứa gluten tự nhiên nhưng những chiếc bánh quy này có chứa đậu phộng và có thể bao gồm các chất gây dị ứng khác như trứng và sữa thường gặp trong các chế phẩm làm bánh.",75
fb9983b4-dd87-51e1-9c95-c1e36e7cad8e,,,Bánh ngọt rum (Rum Cake),DISH,315.79,5.26,11.84,47.37,1.32,23.68,394.74,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh rượu rum là một món tráng miệng đậm đà của vùng Caribe được làm từ bánh màu vàng truyền thống được pha với rượu rum đen và xi-rô làm từ rượu rum. Loại bánh ẩm, đặc này thường được làm bằng hỗn hợp bột mì, trứng và đường, sau đó ngâm trong nước sốt bơ-rum để tạo ra màu nâu vàng đặc trưng và hương vị đậm đà. Được phục vụ trong các nhà hàng ở Caribe, nó đặc biệt ngọt và giàu calo, với rượu rum mang lại cả hương vị và đặc tính bảo quản.",75
11cd4927-114e-5ef9-8251-e56b4269e414,,,Donut Eclair (Eclair Donut),DISH,375.0,5.77,20.19,45.19,1.44,19.23,221.15,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Eclair Donut là một loại bánh ngọt thuôn dài kết hợp các yếu tố của cả eclairs và donut, có lớp bột nhẹ, lên men chứa đầy kem vani ngọt ngào. Món ăn hấp dẫn này thường được hoàn thiện với lớp phủ men sô cô la đậm đà và chứa khoảng 360-440 calo mỗi khẩu phần. Các chất gây dị ứng phổ biến bao gồm lúa mì, sữa, trứng và đậu nành, khiến món tráng miệng này cần được những người có chế độ ăn kiêng chú ý.",75
0f27f35f-6136-5331-8442-7e9e13ea1310,,,Sô cô la nóng không chứa gluten (Gluten-Free Hot Chocolate),DISH,54.4,1.2,1.6,8.8,0.8,4.8,60.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Đồ uống đặc biệt này là sô-cô-la nóng được pha chế cẩn thận với các thành phần không chứa gluten đã được chứng nhận trong môi trường chuyên dụng không gây dị ứng. Thức uống đậm đà này thường kết hợp bột ca cao cao cấp với sữa hoặc các sản phẩm thay thế sữa, chất làm ngọt tự nhiên và chất làm đặc tùy chọn để tạo ra kết cấu sang trọng. Thường được phục vụ tại các tiệm bánh đặc biệt, món này có thể được tùy chỉnh với các loại phủ không chứa gluten như kem đánh bông hoặc kẹo dẻo trong khi vẫn duy trì các quy trình nghiêm ngặt về chất gây dị ứng.",75
b335e342-3932-5d29-9651-2da4a8de42d3,,,Kem bọt sữa đường nâu (Brown Sugar Milk Foam Bites),INGREDIENT,360.0,0.0,6.67,73.33,1.33,20.0,133.33,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Brown Sugar Milk Foam Bites là món ăn nhẹ tráng miệng được gói riêng lẻ với nhân trân châu khoai mì dai được bọc trong lớp phủ bọt sữa ngọt ngào. Những món bánh trân châu đặc sản này kết hợp hương vị trà sữa đường nâu quen thuộc trong một miếng vừa ăn tiện lợi, với mỗi miếng chứa khoảng 55 calo. Đồ ăn nhẹ có chứa cả thành phần sữa và đậu nành, cung cấp một giải pháp thay thế di động cho đồ uống trà sữa truyền thống.",75
8789c2f8-9ddd-59dd-a264-ca48a96006b4,,,Đĩa bánh quy (Cookie Platter),DISH,740.0,10.0,34.0,98.0,4.0,40.0,400.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Đĩa bánh quy là một loại bánh quy mới nướng thường có các loại cổ điển như sô cô la chip, đường và bánh quy nho khô bột yến mạch. Những đĩa này được thiết kế để chia sẻ theo nhóm và thường chứa 12-36 chiếc bánh quy, mỗi chiếc bánh quy riêng lẻ chứa trung bình 90-370 calo tùy thuộc vào kích cỡ và chủng loại. Mặc dù các lựa chọn cụ thể khác nhau tùy theo cơ sở, nhưng những đĩa này thường cung cấp bánh quy giàu carbohydrate và chất béo, khiến việc nhận biết khẩu phần trở nên quan trọng đối với việc theo dõi dinh dưỡng.",75
ae0d47a6-89d1-5814-8506-07d9143aa54e,,,Bánh kếp hải sản (Seafood Pancake),DISH,227.2,6.8,8.8,30.0,4.0,1.6,320.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh xèo hải sản (Haemul Pajeon) là một món ăn mặn của Hàn Quốc được làm từ bột mì và bột gạo trộn với hải sản và hành lá. Món chế biến tại nhà hàng này có bề ngoài giòn và bên trong mềm đạt được khi chiên áp chảo, thường dẫn đến hàm lượng dầu cao hơn so với các món tự chế biến. Loại bánh kếp lớn, có thể chia sẻ theo truyền thống được phục vụ với nước chấm làm từ đậu nành hoặc nước chấm cay và cung cấp nguồn protein đáng kể từ các nguyên liệu hải sản đa dạng.",75
ca3bf0d5-ef48-5c96-9e8d-89479bfe51c7,,,Bánh phô mai xoài xôi nếp (Mango Sticky Rice Cheesecake),DISH,492.0,4.8,32.0,46.0,1.6,36.0,200.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh phô mai xôi xoài là một món tráng miệng kết hợp hấp dẫn kết hợp giữa xôi xoài truyền thống của Thái Lan với bánh phô mai kiểu phương Tây. Sự sáng tạo phong phú này bao gồm các lớp bánh phô mai kem với xôi dừa và xoài tươi, tạo nên sự tương tác phức tạp giữa kết cấu và hương vị nhiệt đới. Thường được phục vụ như một phần ăn riêng của nhà hàng, món tráng miệng suy đồi này có hàm lượng calo và chất béo bão hòa cao đáng kể do có thành phần kem phô mai và nước cốt dừa.",75
ee86c96b-2d94-5020-89b3-0d84b4e66f21,,,Sốt sô cô la (Chocolate Sauce),DISH,512.0,8.0,14.0,88.0,6.0,80.0,180.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Nước sốt sô cô la được phục vụ tại quầy bánh quy cây là một loại kem tráng miệng mịn, có thể rót được, được làm chủ yếu từ ca cao, đường và các nguyên liệu từ sữa. Nước sốt ngọt này được pha chế đặc biệt để duy trì độ đặc lý tưởng khi dùng ở nhiệt độ phục vụ, khiến nó trở nên hoàn hảo để phủ bánh quy xoắn và các món tráng miệng khác. Mặc dù có nhiều hương vị nhưng nó lại có hàm lượng đường cao đáng kể, với một khẩu phần thông thường chứa từ 15-25 gam carbohydrate.",75
58be5f9e-7b07-5ddd-ac6d-e1ca6876636c,,,Pa Jeon (bánh kếp hành lá) (Pa Jeon (Green Onion Pancake)),DISH,253.57,7.86,7.86,35.71,2.14,0.71,285.71,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Pa Jeon là một loại bánh xèo mặn của Hàn Quốc được làm chủ yếu từ bột mì và nổi bật với hành lá (hành lá). Món áp chảo này có đặc điểm bên ngoài vàng giòn và bên trong mềm, thường được phục vụ như món khai vị hoặc món ăn chung trong các nhà hàng Hàn Quốc. Theo truyền thống, bánh kếp được đi kèm với nước chấm làm từ đậu nành giàu vị umami để bổ sung cho hương vị hành tinh tế của nó.",75
8e7c8f92-f48d-5e2c-af18-8b9bcdfa39ef,,,Bánh pudding Ấn Độ (Indian Pudding),DISH,132.91,4.09,3.59,21.18,1.05,14.77,189.03,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Pudding Ấn Độ là món tráng miệng truyền thống của New England được làm từ bột ngô nấu chậm với sữa, mật đường và gia vị ấm. Món ăn thời thuộc địa này có độ ấm đặc biệt giống như sữa trứng với kết cấu hơi sần sùi làm từ bột ngô. Thường được phục vụ nóng và thường đi kèm với kem vani, nó mang lại vị ngọt đậm đà, phức tạp từ sự kết hợp của mật đường và các loại gia vị làm bánh truyền thống như quế và gừng.",75
794eb920-3895-5ed1-a9ee-ed8f604fa9a6,,,Bánh pudding Yorkshire (Yorkshire Pudding),DISH,208.33,6.25,10.42,22.92,0.83,2.08,166.67,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh pudding Yorkshire là một món ăn kèm truyền thống của Anh được làm từ bột nướng gồm trứng, bột mì và sữa, nổi bật bởi lớp vỏ bên ngoài giòn và lớp bên trong phồng xốp, thoáng mát. Trong các quán rượu, những chiếc bánh pudding thơm ngon này thường được chế biến với thịt bò nhỏ giọt và được phục vụ thành những phần lớn cùng với thịt bò nướng và nước thịt. Phần nhà hàng đáng kể được thiết kế để hứng và giữ nước thịt và nước sốt đậm đà, khiến nó trở thành một phiên bản nhiều calo hơn của món ăn kèm cổ điển.",75
